日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,K740,昆明,KMM,上海南,SNH,11:41,13:52,02:11,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,K740,昆明,KMM,上海南,SNH,11:41,14:26,02:45,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7324,温州南,VRH,上海虹桥,AOH,11:44,12:43,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G1344,长沙南,CWQ,上海虹桥,AOH,11:52,12:51,00:59,--,01170,00730,--,--,--,--,--,--
2024-08-15,G7540,苍南,CEH,连云港,UIH,12:04,12:56,00:52,02630,01290,00800,--,--,--,--,--,00800
2024-08-15,G1386,赣州西,GOG,上海虹桥,AOH,12:07,12:50,00:43,01940,00940,00580,--,--,--,--,--,--
2024-08-15,G1386,赣州西,GOG,上海虹桥,AOH,12:07,13:06,00:59,02420,01170,00730,--,--,--,--,--,--
2024-08-15,K380,长沙,CSQ,上海南,SNH,12:12,14:45,02:33,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G1346,长沙南,CWQ,上海虹桥,AOH,12:19,13:17,00:58,02190,01170,00730,--,--,--,--,--,--
2024-08-15,K4374,石门县北,VFQ,上海南,SNH,12:21,15:20,02:59,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7510,宁波,NGH,上海虹桥,AOH,12:26,13:26,01:00,--,01290,00800,--,--,--,--,--,00800
2024-08-15,T26,南宁,NNZ,上海南,SNH,12:28,15:05,02:37,--,--,--,--,01135,00745,--,--,--
2024-08-15,G7304,安庆,AQH,上海,SHH,12:37,13:20,00:43,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7304,安庆,AQH,上海,SHH,12:37,13:36,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7304,安庆,AQH,上海,SHH,12:37,14:06,01:29,02650,01410,00890,--,--,--,--,--,00890
2024-08-15,D382,福州南,FYS,上海虹桥,AOH,12:41,13:49,01:08,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1634,平潭,PIS,上海虹桥,AOH,12:46,13:39,00:53,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G1348,株洲西,ZAQ,上海虹桥,AOH,12:56,13:42,00:46,02420,01170,00730,--,--,--,--,--,--
2024-08-15,D3102,福州,FZS,上海虹桥,AOH,13:00,14:11,01:11,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1584,南昌,NCG,无锡东,WGH,13:07,13:59,00:52,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G7348,苍南,CEH,上海虹桥,AOH,13:11,14:03,00:52,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G7512,宁波,NGH,上海虹桥,AOH,13:24,14:07,00:43,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,G7512,宁波,NGH,上海虹桥,AOH,13:24,14:37,01:13,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7534,温岭,VHH,扬州东,YDU,13:29,14:17,00:48,02630,01400,00870,--,--,--,--,--,00870
2024-08-15,G7390,衢州,QEH,连云港,UIH,13:34,14:28,00:54,--,01400,00870,--,--,--,--,--,00870
2024-08-15,D3104,莆田,PTS,上海虹桥,AOH,13:39,15:21,01:42,--,00940,00590,--,--,--,--,--,00590
2024-08-15,D3104,莆田,PTS,上海虹桥,AOH,13:39,14:32,00:53,--,00660,00410,--,--,--,--,--,00410
2024-08-15,D3104,莆田,PTS,上海虹桥,AOH,13:39,15:00,01:21,--,00760,00470,--,--,--,--,--,00470
2024-08-15,K48,杭州,HZH,齐齐哈尔,QHX,13:43,16:28,02:45,--,--,--,--,01045,00695,--,00235,00235
2024-08-15,G1652,厦门,XMS,上海虹桥,AOH,13:44,14:32,00:48,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G1350,长沙南,CWQ,上海虹桥,AOH,13:49,14:32,00:43,01760,00940,00580,--,--,--,--,--,--
2024-08-15,G1350,长沙南,CWQ,上海虹桥,AOH,13:49,14:49,01:00,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7334,温州南,VRH,上海虹桥,AOH,13:54,14:54,01:00,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7542,台州,TEU,上海虹桥,AOH,14:05,14:57,00:52,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7514,宁波,NGH,上海虹桥,AOH,14:11,15:17,01:06,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G818,广州南,IZQ,上海虹桥,AOH,14:20,15:06,00:46,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G7546,温州南,VRH,上海虹桥,AOH,14:30,15:29,00:59,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G7322,苍南,CEH,上海虹桥,AOH,14:43,15:22,00:39,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,G7322,苍南,CEH,上海虹桥,AOH,14:43,15:43,01:00,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7308,黄山北,NYH,上海虹桥,AOH,14:47,15:47,01:00,--,01170,00730,--,--,--,--,--,00730
2024-08-15,D3142,龙岩,LYS,南京南,NKH,14:56,15:57,01:01,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7592,温州南,VRH,宿松东,SSU,15:01,16:05,01:04,02120,01040,00640,--,--,--,--,--,00640
2024-08-15,G7592,温州南,VRH,宿松东,SSU,15:01,16:21,01:20,02630,01290,00800,--,--,--,--,--,00800
2024-08-15,G7516,苍南,CEH,上海虹桥,AOH,15:05,15:50,00:45,02040,00990,00610,--,--,--,--,--,00610
2024-08-15,G7516,苍南,CEH,上海虹桥,AOH,15:05,16:10,01:05,02770,01340,00830,--,--,--,--,--,00830
2024-08-15,G1352,永州,AOQ,上海虹桥,AOH,15:14,15:50,00:36,01940,00940,00580,--,--,--,--,--,--
2024-08-15,G1352,永州,AOQ,上海虹桥,AOH,15:14,16:06,00:52,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G7516,苍南,CEH,上海虹桥,AOH,15:18,15:50,00:32,01690,00820,00510,--,--,--,--,--,00510
2024-08-15,G7516,苍南,CEH,上海虹桥,AOH,15:18,16:10,00:52,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G7326,瑞安,RAH,上海虹桥,AOH,15:24,16:04,00:40,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,G7326,瑞安,RAH,上海虹桥,AOH,15:24,16:28,01:04,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7560,杭州东,HGH,上海虹桥,AOH,15:29,16:24,00:55,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G1370,张家界西,JXA,上海虹桥,AOH,15:34,16:36,01:02,--,01170,00730,--,--,--,--,--,--
2024-08-15,G7352,宜兴,YUH,上海虹桥,AOH,15:37,16:33,00:56,01900,01010,00630,--,--,--,--,--,00630
2024-08-15,G7352,宜兴,YUH,上海虹桥,AOH,15:37,16:52,01:15,02320,01240,00780,--,--,--,--,--,00780
