日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G8507,成都东,ICW,沙坪坝,CYW,17:03,18:40,01:37,--,02630,01640,--,--,--,--,--,--
2024-08-15,D5110,青城山,QSW,重庆北,CUW,17:08,19:29,02:21,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G8717,成都东,ICW,银花,YWE,17:15,19:00,01:45,--,02590,01610,--,--,--,--,--,--
2024-08-15,G8717,成都东,ICW,银花,YWE,17:15,19:26,02:11,--,02690,01670,--,--,--,--,--,--
2024-08-15,G1833,青岛北,QHK,重庆西,CXW,17:20,18:54,01:34,04990,02450,01530,--,--,--,--,--,--
2024-08-15,G1831,济南西,JGK,重庆西,CXW,17:25,19:05,01:40,04690,02550,01590,--,--,--,--,--,--
2024-08-15,G3209,太原南,TNV,贵阳北,KQW,17:30,19:25,01:55,04990,02450,01530,--,--,--,--,--,--
2024-08-15,D5102,成都东,ICW,石柱县,OSW,17:32,19:58,02:26,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G3585,成都东,ICW,南宁东,NFZ,17:42,18:59,01:17,04990,02450,01530,--,--,--,--,--,--
2024-08-15,G1887,南京南,NKH,重庆西,CXW,17:52,19:18,01:26,04690,02450,01530,--,--,--,--,--,--
2024-08-15,G8683,峨眉山,IXW,沙坪坝,CYW,18:02,19:30,01:28,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G8571,成都东,ICW,重庆西,CXW,18:14,19:45,01:31,--,02450,01530,--,--,--,--,--,--
2024-08-15,G8633,成都东,ICW,沙坪坝,CYW,18:23,19:25,01:02,04950,02520,01570,--,--,--,--,--,--
2024-08-15,G1975,上海虹桥,AOH,重庆西,CXW,18:33,19:57,01:24,04380,02340,01460,--,--,--,--,--,--
2024-08-15,G8689,江油,JFW,重庆西,CXW,18:53,20:14,01:21,04990,02450,01530,--,--,--,--,--,--
2024-08-15,G8631,成都东,ICW,沙坪坝,CYW,19:01,20:03,01:02,04950,02520,01570,--,--,--,--,--,--
2024-08-15,G387,北京丰台,FTP,重庆西,CXW,19:08,20:41,01:33,04990,02450,01530,--,--,--,--,--,--
2024-08-15,C78,攀枝花南,PNE,重庆北,CUW,19:23,22:03,02:40,--,01400,00870,--,--,--,--,--,00870
2024-08-15,G8635,成都东,ICW,重庆西,CXW,19:26,20:59,01:33,04690,02450,01530,--,--,--,--,--,--
2024-08-15,G8639,成都东,ICW,重庆西,CXW,19:31,21:11,01:40,04690,02450,01530,--,--,--,--,--,--
2024-08-15,G8513,成都东,ICW,重庆西,CXW,19:55,21:27,01:32,04990,02450,01530,--,--,--,--,--,--
2024-08-15,G3289,上海虹桥,AOH,沙坪坝,CYW,20:05,21:49,01:44,04650,02420,01510,--,--,--,--,--,--
2024-08-15,G8581,成都东,ICW,重庆西,CXW,20:11,21:49,01:38,--,02450,01530,--,--,--,--,--,--
2024-08-15,G8637,成都东,ICW,沙坪坝,CYW,20:24,21:27,01:03,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G2233,西安北,EAY,重庆西,CXW,20:34,22:07,01:33,04990,02450,01530,--,--,--,--,--,--
2024-08-15,Z588,成都西,CMW,深圳东,BJQ,20:38,23:32,02:54,--,--,--,--,01465,00965,--,00505,00505
2024-08-15,G8587,成都东,ICW,重庆西,CXW,20:59,22:17,01:18,--,02210,01380,--,--,--,--,--,--
2024-08-15,G1835,青岛,QDK,重庆西,CXW,21:10,22:27,01:17,04380,02340,01460,--,--,--,--,--,--
2024-08-15,G8583,成都东,ICW,重庆西,CXW,21:45,23:03,01:18,--,02070,01290,--,--,--,--,--,--
2024-08-15,G8641,成都东,ICW,重庆西,CXW,21:56,23:12,01:16,04380,02210,01380,--,--,--,--,--,--
2024-08-15,G8509,成都东,ICW,重庆西,CXW,22:04,23:22,01:18,--,02070,01290,--,--,--,--,--,--
2024-08-15,G8575,成都东,ICW,重庆西,CXW,22:15,23:41,01:26,04990,02450,01530,--,--,--,--,--,--
2024-08-15,G8749,绵阳,MYW,重庆西,CXW,22:25,23:50,01:25,--,02070,01290,--,--,--,--,--,--
2024-08-15,G8585,成都东,ICW,重庆西,CXW,22:30,23:56,01:26,--,02070,01290,--,--,--,--,--,--
