日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G6029,岳阳东,YIQ,深圳北,IOQ,10:47,11:25,00:38,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7027,广州东,GGQ,深圳,SZQ,10:48,12:09,01:21,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,G6515,广州南,IZQ,香港西九龙,XJA,10:51,11:29,00:38,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6515,广州南,IZQ,香港西九龙,XJA,10:51,11:43,00:52,02150,01080,00820,--,--,--,--,--,--
2024-08-15,C8059,广州白云,GBA,福田,NZQ,10:53,12:10,01:17,02350,01030,00830,--,--,--,--,--,00830
2024-08-15,C8059,广州白云,GBA,福田,NZQ,10:53,12:23,01:30,02750,01230,00980,--,--,--,--,--,00980
2024-08-15,C8023,广州白云,GBA,深圳,SZQ,10:56,12:52,01:56,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6361,衡阳东,HVQ,汕头,OTQ,10:56,11:34,00:38,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6015,岳阳东,YIQ,深圳北,IOQ,11:02,11:39,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,D2321,广州东,GGQ,南昌西,NXG,11:03,12:28,01:25,--,01030,00830,--,--,--,--,--,00830
2024-08-15,G9629,长沙南,CWQ,深圳北,IOQ,11:07,11:44,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7035,广州东,GGQ,深圳,SZQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C8023,广州白云,GBA,深圳,SZQ,11:09,12:52,01:43,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6087,湛江西,ZWQ,汕头,OTQ,11:12,11:48,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7045,广州东,GGQ,深圳,SZQ,11:14,12:45,01:31,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6507,广州南,IZQ,香港西九龙,XJA,11:18,11:54,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6011,长沙南,CWQ,深圳北,IOQ,11:24,12:00,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7035,广州东,GGQ,深圳,SZQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C8023,广州白云,GBA,深圳,SZQ,11:24,12:52,01:28,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6209,广州南,IZQ,深圳北,IOQ,11:28,12:10,00:42,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7045,广州东,GGQ,深圳,SZQ,11:32,12:45,01:13,--,00730,00640,--,--,--,--,--,00640
2024-08-15,G2911,南宁东,NFZ,深圳北,IOQ,11:34,12:04,00:30,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7051,广州东,GGQ,深圳,SZQ,11:37,13:00,01:23,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1001,武汉,WHN,深圳北,IOQ,11:40,12:21,00:41,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8023,广州白云,GBA,深圳,SZQ,11:40,12:52,01:12,--,00730,00640,--,--,--,--,--,00640
2024-08-15,K1207,昆明,KMM,深圳东,BJQ,11:41,13:28,01:47,--,--,--,--,00875,00675,--,00215,00215
2024-08-15,C7061,广州东,GGQ,深圳,SZQ,11:45,13:12,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G871,武汉,WHN,深圳北,IOQ,11:47,12:16,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6529,广州南,IZQ,香港西九龙,XJA,11:55,12:36,00:41,01995,00995,00745,--,--,--,--,--,--
2024-08-15,D2381,广州东,GGQ,厦门,XMS,11:55,13:07,01:12,--,01030,00830,--,--,--,--,--,00830
2024-08-15,G2907,柳州,LZZ,深圳北,IOQ,12:00,12:30,00:30,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6555,广州东,GGQ,香港西九龙,XJA,12:01,13:23,01:22,--,01090,00870,--,--,--,--,--,--
2024-08-15,G6555,广州东,GGQ,香港西九龙,XJA,12:01,13:35,01:34,--,01290,01020,--,--,--,--,--,--
2024-08-15,C8027,广州白云,GBA,深圳,SZQ,12:05,13:59,01:54,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6041,湘潭北,EDQ,深圳北,IOQ,12:05,12:41,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G1003,武汉,WHN,深圳北,IOQ,12:10,12:47,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6535,广州南,IZQ,香港西九龙,XJA,12:16,12:57,00:41,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8027,广州白云,GBA,深圳,SZQ,12:18,13:59,01:41,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C7069,广州东,GGQ,深圳,SZQ,12:21,13:39,01:18,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6179,韶山南,INQ,深圳北,IOQ,12:22,12:51,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8035,广州白云,GBA,深圳,SZQ,12:25,14:10,01:45,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6583,广州南,IZQ,香港西九龙,XJA,12:26,13:05,00:39,--,00995,00745,--,--,--,--,--,--
