日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G1818,上海虹桥,AOH,郑州东,ZAF,14:33,14:56,00:23,01340,00650,00390,--,--,--,--,--,--
2024-08-15,G7050,上海,SHH,南京,NJH,14:36,14:57,00:21,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G7050,上海,SHH,南京,NJH,14:36,15:06,00:30,--,00640,00400,--,--,--,--,--,00400
2024-08-15,D3010,上海虹桥,AOH,汉口,HKN,14:42,15:15,00:33,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G8294,上海,SHH,盐城,AFH,14:44,15:20,00:36,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,Z268,上海,SHH,呼和浩特,HHC,14:49,15:37,00:48,--,--,--,01565,00905,00605,--,00145,00145
2024-08-15,G7168,上海虹桥,AOH,亳州南,BNU,14:52,15:25,00:33,01450,00690,00430,--,--,--,--,--,00430
2024-08-15,K464,上海,SHH,平顶山,PEN,14:57,15:54,00:57,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7018,上海,SHH,南京,NJH,15:00,15:25,00:25,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,D2914,上海虹桥,AOH,青岛,QDK,15:04,15:35,00:31,--,00500,00310,--,--,--,--,--,00310
2024-08-15,D2914,上海虹桥,AOH,青岛,QDK,15:04,15:44,00:40,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G264,上海虹桥,AOH,天津西,TXP,15:07,15:30,00:23,01260,00620,00380,--,--,--,--,--,--
2024-08-15,D2922,上海,SHH,淄博北,ZRK,15:10,15:45,00:35,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1776,上海虹桥,AOH,株洲西,ZAQ,15:14,15:37,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,D3032,上海虹桥,AOH,汉口,HKN,15:16,15:50,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7218,上海,SHH,池州,IYH,15:28,16:00,00:32,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G1822,上海虹桥,AOH,洛阳龙门,LLF,15:32,15:55,00:23,01260,00650,00390,--,--,--,--,--,--
2024-08-15,Z516,上海,SHH,吉林,JLL,15:32,16:19,00:47,--,--,--,01565,00905,00605,--,00145,00145
2024-08-15,G1736,上海虹桥,AOH,汉口,HKN,15:36,15:59,00:23,01260,00650,00390,--,--,--,--,--,--
2024-08-15,G8268,上海,SHH,淮安东,HAU,15:37,16:05,00:28,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,T116,上海,SHH,兰州,LZJ,15:38,16:27,00:49,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7152,上海虹桥,AOH,芜湖,WHH,15:43,16:10,00:27,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G7052,上海,SHH,南京,NJH,15:47,16:11,00:24,01180,00600,00380,--,--,--,--,--,00380
2024-08-15,G7052,上海,SHH,南京,NJH,15:47,16:19,00:32,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G1768,上海虹桥,AOH,襄阳东,EKN,15:51,16:14,00:23,01260,00620,00380,--,--,--,--,--,--
2024-08-15,K560,上海,SHH,延安,YWY,15:52,16:53,01:01,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G2612,上海虹桥,AOH,郑州东,ZAF,15:53,16:31,00:38,01470,00740,00460,--,--,--,--,--,--
2024-08-15,G7020,上海,SHH,南京,NJH,16:00,16:25,00:25,01340,00620,00380,--,--,--,--,--,00380
2024-08-15,D3142,龙岩,LYS,南京南,NKH,16:01,16:36,00:35,--,00500,00310,--,--,--,--,--,00310
2024-08-15,K372,上海,SHH,大同,DTV,16:03,17:04,01:01,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G150,上海虹桥,AOH,北京南,VNP,16:04,16:27,00:23,01180,00590,00360,--,--,--,--,--,--
2024-08-15,D3046,上海虹桥,AOH,汉口,HKN,16:06,16:41,00:35,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7592,温州南,VRH,宿松东,SSU,16:07,16:56,00:49,01860,00930,00580,--,--,--,--,--,00580
2024-08-15,G1916,上海虹桥,AOH,西安北,EAY,16:09,16:32,00:23,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G7054,上海,SHH,南京,NJH,16:13,16:46,00:33,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7186,上海虹桥,AOH,阜阳西,FXU,16:14,16:37,00:23,01450,00690,00430,--,--,--,--,--,00430
