日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,Z515,吉林,JLL,上海,SHH,12:21,13:20,00:59,--,--,--,01565,00905,00605,--,00145,00145
2024-08-15,G7181,亳州南,BNU,上海虹桥,AOH,12:22,12:46,00:24,01260,00650,00390,--,--,--,--,--,00390
2024-08-15,D3025,汉口,HKN,上海虹桥,AOH,12:25,13:02,00:37,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1735,汉口,HKN,上海虹桥,AOH,12:31,12:54,00:23,01180,00620,00380,--,--,--,--,--,--
2024-08-15,G7075,合肥南,ENH,上海,SHH,12:31,13:05,00:34,01260,00640,00400,--,--,--,--,--,00400
2024-08-15,G7075,合肥南,ENH,上海,SHH,12:31,13:16,00:45,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,T115,兰州,LZJ,上海,SHH,12:31,13:26,00:55,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G1801,郑州东,ZAF,上海虹桥,AOH,12:35,12:59,00:24,01180,00620,00380,--,--,--,--,--,--
2024-08-15,D3141,南京南,NKH,龙岩,LYS,12:37,13:11,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,K4335,苏州,SZH,南昌,NCG,12:40,14:06,01:26,--,--,--,--,00965,00625,--,00165,00165
2024-08-15,D3013,汉口,HKN,上海虹桥,AOH,12:42,13:16,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7771,宣城,ECH,上海,SHH,12:47,13:21,00:34,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G1911,西安北,EAY,上海虹桥,AOH,12:52,13:23,00:31,01180,00620,00380,--,--,--,--,--,--
2024-08-15,G1463,南昌西,NXG,上海虹桥,AOH,12:52,13:34,00:42,01340,00620,00380,--,--,--,--,--,00380
2024-08-15,G8273,砀山南,PRH,上海,SHH,12:57,13:31,00:34,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,D2913,青岛,QDK,上海虹桥,AOH,13:02,13:50,00:48,--,00500,00310,--,--,--,--,--,00310
2024-08-15,K559,延安,YWY,上海,SHH,13:03,14:12,01:09,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G1715,驻马店西,ZLN,上海虹桥,AOH,13:06,13:29,00:23,01340,00670,00390,--,--,--,--,--,--
2024-08-15,G7559,徐州东,UUH,杭州东,HGH,13:07,13:46,00:39,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7559,徐州东,UUH,杭州东,HGH,13:07,14:05,00:58,01900,00970,00600,--,--,--,--,--,00600
2024-08-15,G5,北京南,VNP,上海虹桥,AOH,13:12,13:37,00:25,01560,00710,00450,--,--,--,--,--,--
2024-08-15,G7011,南京,NJH,上海,SHH,13:14,13:39,00:25,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G109,北京南,VNP,上海虹桥,AOH,13:18,13:48,00:30,01340,00650,00390,--,--,--,--,--,--
2024-08-15,G7559,徐州东,UUH,杭州东,HGH,13:20,13:46,00:26,01290,00650,00410,--,--,--,--,--,00410
2024-08-15,D3009,汉口,HKN,上海虹桥,AOH,13:20,13:54,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7559,徐州东,UUH,杭州东,HGH,13:20,14:05,00:45,01720,00880,00550,--,--,--,--,--,00550
2024-08-15,G7315,连云港,UIH,黄山北,NYH,13:25,13:59,00:34,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G1809,洛阳龙门,LLF,上海虹桥,AOH,13:27,13:53,00:26,01180,00620,00380,--,--,--,--,--,--
2024-08-15,G7051,南京,NJH,上海,SHH,13:30,14:10,00:40,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7285,盐城,AFH,上海,SHH,13:35,14:19,00:44,01340,00620,00380,--,--,--,--,--,00380
2024-08-15,K1155,成都西,CMW,上海,SHH,13:38,14:37,00:59,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7575,六安,UAH,苍南,CEH,13:40,14:15,00:35,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G1775,长沙南,CWQ,上海虹桥,AOH,13:43,14:06,00:23,01340,00670,00390,--,--,--,--,--,--
2024-08-15,K371,大同,DTV,上海,SHH,13:44,14:46,01:02,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,D2921,淄博北,ZRK,上海,SHH,13:45,14:27,00:42,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G111,北京南,VNP,上海虹桥,AOH,13:48,14:11,00:23,01260,00620,00380,--,--,--,--,--,--
2024-08-15,D2921,淄博北,ZRK,上海,SHH,13:53,14:27,00:34,--,00440,00270,--,--,--,--,--,00270
2024-08-15,G7583,连云港,UIH,宁波,NGH,13:55,14:37,00:42,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G261,天津西,TXP,上海虹桥,AOH,13:58,14:22,00:24,01560,00690,00430,--,--,--,--,--,--
2024-08-15,D2923,荣成,RCK,上海虹桥,AOH,14:10,14:41,00:31,--,00500,00310,--,--,--,--,--,00310
2024-08-15,D3031,宜昌东,HAN,上海虹桥,AOH,14:10,14:56,00:46,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G7013,南京,NJH,上海,SHH,14:15,14:43,00:28,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,D3031,宜昌东,HAN,上海虹桥,AOH,14:20,14:56,00:36,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G115,北京南,VNP,杭州东,HGH,14:25,14:48,00:23,01560,00690,00430,--,--,--,--,--,--
2024-08-15,G7229,南京,NJH,上海,SHH,14:26,15:02,00:36,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G263,天津西,TXP,上海,SHH,14:29,14:56,00:27,01640,00770,00480,--,--,--,--,--,--
2024-08-15,G8265,睢宁,SNU,上海,SHH,14:31,15:07,00:36,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,D3045,汉口,HKN,上海虹桥,AOH,14:36,15:15,00:39,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7053,南京,NJH,上海,SHH,14:42,15:07,00:25,--,00580,00360,--,--,--,--,--,00360
2024-08-15,G7053,南京,NJH,上海,SHH,14:42,15:16,00:34,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G359,西安北,EAY,上海虹桥,AOH,14:43,15:06,00:23,01450,00670,00450,--,--,--,--,--,--
2024-08-15,K665,通辽,TLD,上海,SHH,14:46,16:01,01:15,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7079,潜山,QSU,上海,SHH,14:47,15:20,00:33,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G1767,襄阳东,EKN,上海虹桥,AOH,14:48,15:12,00:24,01340,00650,00390,--,--,--,--,--,--
2024-08-15,G2611,郑州东,ZAF,上海虹桥,AOH,14:52,15:31,00:39,01470,00740,00460,--,--,--,--,--,--
2024-08-15,G1813,安阳东,ADF,上海虹桥,AOH,14:55,15:20,00:25,01340,00650,00390,--,--,--,--,--,--
2024-08-15,G7125,南京,NJH,上海虹桥,AOH,14:57,15:24,00:27,--,00620,00380,--,--,--,--,--,00380
2024-08-15,D215,兰州,LZJ,上海,SHH,14:57,15:50,00:53,--,--,00200,--,--,--,--,--,00200
2024-08-15,G119,北京南,VNP,上海虹桥,AOH,15:01,15:32,00:31,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G7055,南京,NJH,上海,SHH,15:02,15:45,00:43,--,00620,00380,--,--,--,--,--,00380
