日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G1501,上海虹桥,AOH,南宁东,NFZ,10:03,10:56,00:53,02190,01170,00730,--,--,--,--,--,--
2024-08-15,D3107,上海虹桥,AOH,深圳北,IOQ,10:03,11:15,01:12,--,--,00370,02800,--,--,--,--,00370
2024-08-15,G1347,上海虹桥,AOH,长沙南,CWQ,10:06,10:49,00:43,01760,00940,00580,--,--,--,--,--,--
2024-08-15,G7319,上海,SHH,黄山北,NYH,10:06,11:00,00:54,--,01170,00730,--,--,--,--,--,00730
2024-08-15,G7507,南京南,NKH,宁波,NGH,10:12,11:04,00:52,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,K351,上海南,SNH,成都西,CMW,10:13,12:23,02:10,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G1301,南通,NUH,珠海,ZHQ,10:18,11:25,01:07,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G1657,上海虹桥,AOH,厦门北,XKS,10:24,11:10,00:46,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,10:27,17:22,06:55,--,08200,05110,--,--,--,--,--,05110
2024-08-15,D3125,淮安东,HAU,深圳北,IOQ,10:27,11:29,01:02,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7589,徐州东,UUH,宁波,NGH,10:33,11:32,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,10:36,17:22,06:46,--,08150,05090,--,--,--,--,--,05090
2024-08-15,D3135,南京南,NKH,赣州,GZG,10:39,12:08,01:29,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G2193,上海虹桥,AOH,成都东,ICW,10:48,11:40,00:52,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7311,上海虹桥,AOH,黄山北,NYH,10:51,11:43,00:52,--,01170,00730,--,--,--,--,--,00730
2024-08-15,G7509,上海虹桥,AOH,宁波,NGH,10:54,11:53,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7599,徐州东,UUH,苍南,CEH,10:58,11:57,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7431,合肥南,ENH,温州南,VRH,11:03,12:15,01:12,02420,01290,00800,--,--,--,--,--,00800
2024-08-15,G1375,上海虹桥,AOH,昆明南,KOM,11:11,12:03,00:52,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7599,徐州东,UUH,苍南,CEH,11:18,11:57,00:39,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,D2283,南通,NUH,深圳北,IOQ,11:18,12:20,01:02,--,00940,00590,--,--,--,--,--,00590
2024-08-15,T77,上海南,SNH,南宁,NNZ,11:20,13:23,02:03,--,--,--,--,01135,00745,--,--,--
2024-08-15,G1439,上海虹桥,AOH,吉安西,JIG,11:23,12:27,01:04,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G7431,合肥南,ENH,温州南,VRH,11:24,12:15,00:51,01940,01040,00640,--,--,--,--,--,00640
2024-08-15,T169,上海南,SNH,广州,GZQ,11:26,13:29,02:03,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7587,徐州东,UUH,苍南,CEH,11:28,12:23,00:55,--,01400,00870,--,--,--,--,--,00870
2024-08-15,T211,上海南,SNH,深圳东,BJQ,11:32,13:36,02:04,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7351,上海虹桥,AOH,宜兴,YUH,11:33,12:53,01:20,02320,01240,00780,--,--,--,--,--,00780
2024-08-15,G1333,上海虹桥,AOH,重庆西,CXW,11:44,12:31,00:47,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G7791,连云港,UIH,黄山北,NYH,11:48,12:41,00:53,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7351,上海虹桥,AOH,宜兴,YUH,11:49,12:53,01:04,01900,01010,00630,--,--,--,--,--,00630
2024-08-15,G1673,上海虹桥,AOH,厦门北,XKS,11:53,13:07,01:14,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7591,宿松东,SSU,瑞安,RAH,12:00,12:56,00:56,02420,01290,00800,--,--,--,--,--,00800
2024-08-15,G7511,南京南,NKH,温州南,VRH,12:07,12:52,00:45,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,K123,上海南,SNH,十堰,SNN,12:08,14:27,02:19,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,D3291,上海虹桥,AOH,龙岩,LYS,12:14,13:15,01:01,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1387,上海虹桥,AOH,南昌西,NXG,12:20,13:19,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G1471,上海虹桥,AOH,萍乡北,PBG,12:23,13:23,01:00,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G1471,上海虹桥,AOH,萍乡北,PBG,12:23,13:37,01:14,02480,01330,00820,--,--,--,--,--,--
2024-08-15,G7335,上海虹桥,AOH,苍南,CEH,12:27,13:26,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7375,合肥南,ENH,衢州,QEH,12:31,13:37,01:06,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,K123,上海南,SNH,十堰,SNN,12:40,14:27,01:47,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G1369,上海虹桥,AOH,张家界西,JXA,12:41,13:40,00:59,--,01170,00730,--,--,--,--,--,--
2024-08-15,G7335,上海虹桥,AOH,苍南,CEH,12:47,13:26,00:39,01530,00820,00510,--,--,--,--,--,00510
