日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,C8026,深圳,SZQ,广州白云,GBA,09:42,10:43,01:01,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8026,深圳,SZQ,广州白云,GBA,09:42,11:09,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6350,梅州西,MXA,广州南,IZQ,09:44,10:22,00:38,01995,00995,00745,--,--,--,--,--,--
2024-08-15,K486,深圳,SZQ,重庆北,CUW,09:48,11:37,01:49,--,--,--,--,01035,00695,--,00235,00235
2024-08-15,G306,香港西九龙,XJA,天津西,TXP,09:50,10:27,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7050,深圳,SZQ,广州东,GGQ,09:51,10:58,01:07,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7050,深圳,SZQ,广州东,GGQ,09:51,11:20,01:29,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1040,深圳北,IOQ,十堰东,OUN,09:56,10:32,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8004,深圳,SZQ,广州东,GGQ,10:00,11:02,01:02,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6336,深圳北,IOQ,珠海,ZHQ,10:01,10:37,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G2946,深圳北,IOQ,贵阳北,KQW,10:05,10:41,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8034,深圳,SZQ,广州白云,GBA,10:10,11:55,01:45,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G874,深圳北,IOQ,武汉,WHN,10:10,10:46,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8034,深圳,SZQ,广州白云,GBA,10:10,11:08,00:58,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8034,深圳,SZQ,广州白云,GBA,10:10,11:28,01:18,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6554,香港西九龙,XJA,广州东,GGQ,10:10,11:41,01:31,--,01290,01020,--,--,--,--,--,--
2024-08-15,C8034,深圳,SZQ,广州白云,GBA,10:10,11:42,01:32,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G680,深圳北,IOQ,太原南,TNV,10:15,10:51,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6050,深圳北,IOQ,张家界西,JXA,10:20,11:00,00:40,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6554,香港西九龙,XJA,广州东,GGQ,10:22,11:41,01:19,--,01090,00870,--,--,--,--,--,--
2024-08-15,D2382,厦门,XMS,广州东,GGQ,10:27,11:36,01:09,--,01000,00810,--,--,--,--,--,00810
2024-08-15,G2964,香港西九龙,XJA,成都东,ICW,10:29,11:06,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8062,深圳,SZQ,广州白云,GBA,10:33,12:22,01:49,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8062,深圳,SZQ,广州白云,GBA,10:33,11:56,01:23,--,00995,00795,--,--,--,--,--,00795
